bout_id,fighter_id,round,fighter,h_ss_s,h_ss_s_pr_di,h_ss_s_p15m,h_ss_s_p15m_di,h_ss_a,h_ss_a_pr_di,h_ss_a_p15m,h_ss_a_p15m_di,b_ss_s,b_ss_s_pr_di,b_ss_s_p15m,b_ss_s_p15m_di,b_ss_a,b_ss_a_pr_di,b_ss_a_p15m,b_ss_a_p15m_di,l_ss_s,l_ss_s_pr_di,l_ss_s_p15m,l_ss_s_p15m_di,l_ss_a,l_ss_a_pr_di,l_ss_a_p15m,l_ss_a_p15m_di
6247ad19755b71d6,fe91d254db77a7fc,3,Dustin Kimura,3,2,24.545454545454547,16.363636363636367,13,8,106.36363636363637,65.45454545454547,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-8.181818181818182,0,-1,0.0,-8.181818181818182
6257627ba49e42ab,99506df1af6c8b3b,1,John Dodson,5,-1,15.0,-3.0,23,7,69.0,21.0,5,3,15.0,9.0,6,4,18.0,12.0,4,0,12.0,0.0,4,0,12.0,0.0
6257627ba49e42ab,99506df1af6c8b3b,2,John Dodson,4,0,12.0,0.0,22,10,66.0,30.0,3,0,9.0,0.0,3,-3,9.0,-9.0,3,-3,9.0,-9.0,3,-4,9.0,-12.0
6257627ba49e42ab,99506df1af6c8b3b,3,John Dodson,4,0,12.0,0.0,31,3,93.0,9.0,3,-1,9.0,-3.0,5,1,15.0,3.0,0,-4,0.0,-12.0,1,-5,3.0,-15.0
6265ffd51a18ff21,f34312c2ccfa0e00,1,Spencer Fisher,1,-1,3.0,-3.0,6,-1,18.0,-3.0,1,0,3.0,0.0,1,0,3.0,0.0,1,1,3.0,3.0,1,1,3.0,3.0
6265ffd51a18ff21,f34312c2ccfa0e00,2,Spencer Fisher,0,-6,0.0,-31.57894736842105,1,-16,5.2631578947368425,-84.21052631578948,0,-1,0.0,-5.2631578947368425,0,-1,0.0,-5.2631578947368425,0,0,0.0,0.0,0,0,0.0,0.0
6275b448b6c35f1f,d1e7fc58d4225cdf,1,Danny Castillo,3,1,9.0,3.0,12,6,36.0,18.0,0,0,0.0,0.0,0,-2,0.0,-6.0,1,-1,3.0,-3.0,3,0,9.0,0.0
6275b448b6c35f1f,d1e7fc58d4225cdf,2,Danny Castillo,9,0,27.0,0.0,36,5,108.0,15.0,2,-4,6.0,-12.0,5,-3,15.0,-9.0,5,-3,15.0,-9.0,5,-3,15.0,-9.0
6275b448b6c35f1f,d1e7fc58d4225cdf,3,Danny Castillo,10,0,30.0,0.0,34,-7,102.0,-21.0,3,1,9.0,3.0,6,2,18.0,6.0,2,-4,6.0,-12.0,2,-5,6.0,-15.0
628d02b6046d5f73,f1b2a4365799c48b,1,Christian Wellisch,2,-3,40.909090909090914,-61.36363636363637,11,-3,225.00000000000003,-61.363636363636346,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
629655f9b898810d,8d9586726252dbf7,1,Kevin Casey,14,13,206.55737704918036,191.8032786885246,17,15,250.81967213114757,221.31147540983608,1,1,14.754098360655739,14.754098360655739,1,0,14.754098360655739,0.0,0,-1,0.0,-14.754098360655739,0,-1,0.0,-14.754098360655739
6299412d7bbfbce6,75e5fec9f72910ef,2,Gleison Tibau,11,11,47.59615384615384,47.59615384615384,22,15,95.19230769230768,64.90384615384615,0,-3,0.0,-12.98076923076923,0,-3,0.0,-12.98076923076923,0,0,0.0,0.0,0,0,0.0,0.0
6299412d7bbfbce6,75e5fec9f72910ef,1,Gleison Tibau,7,3,21.0,9.0,32,3,96.0,9.0,1,-2,3.0,-6.0,2,-4,6.0,-12.0,0,-2,0.0,-6.0,0,-3,0.0,-9.0
629c0eb319e01374,c487223b0289bda9,1,Hector Aldana,25,1,75.0,3.0,63,-12,189.0,-36.0,1,-5,3.0,-15.0,2,-7,6.0,-21.0,7,5,21.0,15.0,7,5,21.0,15.0
629c0eb319e01374,c487223b0289bda9,2,Hector Aldana,12,-8,36.0,-24.0,38,-34,114.0,-102.0,2,-2,6.0,-6.0,4,-4,12.0,-12.0,9,8,27.0,24.0,13,12,39.0,36.0
629c0eb319e01374,c487223b0289bda9,3,Hector Aldana,8,-19,24.0,-57.0,35,-53,105.0,-159.0,4,-1,12.0,-3.0,6,-6,18.0,-18.0,1,-7,3.0,-21.0,2,-6,6.0,-18.0
62aab95c866a9c5b,dea070ed4a2a8281,1,Thiago Santos,4,-1,24.0,-6.0,17,3,102.0,18.0,2,2,12.0,12.0,3,2,18.0,12.0,8,8,48.0,48.0,9,9,54.0,54.0
62ac5bff3c181f50,597db668b01c442c,1,Marco Ruas,0,-2,0.0,-6.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,1,-1,3.0,-3.0,1,-1,3.0,-3.0
62acea88e628c3ca,cbf5e6f231b55443,1,Yair Rodriguez,0,0,0.0,0.0,0,-1,0.0,-60.0,0,0,0.0,0.0,0,0,0.0,0.0,2,2,120.0,120.0,2,2,120.0,120.0
62d4a918256c83e8,f34312c2ccfa0e00,1,Spencer Fisher,1,-3,3.0,-9.0,2,-8,6.0,-24.0,2,-3,6.0,-9.0,4,-1,12.0,-3.0,6,-3,18.0,-9.0,8,-3,24.0,-9.0
62d4a918256c83e8,f34312c2ccfa0e00,2,Spencer Fisher,8,7,24.0,21.0,17,10,51.0,30.0,17,7,51.0,21.0,18,7,54.0,21.0,12,7,36.0,21.0,13,7,39.0,21.0
62d4a918256c83e8,f34312c2ccfa0e00,3,Spencer Fisher,5,2,15.0,6.0,11,-8,33.0,-24.0,11,7,33.0,21.0,14,9,42.0,27.0,6,2,18.0,6.0,6,0,18.0,0.0
62dd8808ce397fa6,cb139171ed1b69fe,1,Kenny Florian,21,18,69.74169741697418,59.778597785977865,50,36,166.05166051660518,119.55719557195573,4,4,13.284132841328413,13.284132841328413,4,4,13.284132841328413,13.284132841328413,2,2,6.642066420664206,6.642066420664206,3,2,9.963099630996311,6.642066420664207
62eaf9f2436bef25,dd12382f28296f7b,1,Wang Guan,17,12,51.0,36.0,46,21,138.0,63.0,6,-2,18.0,-6.0,8,-1,24.0,-3.0,10,7,30.0,21.0,15,12,45.0,36.0
62eaf9f2436bef25,dd12382f28296f7b,2,Wang Guan,8,3,24.0,9.0,29,7,87.0,21.0,3,-2,9.0,-6.0,8,2,24.0,6.0,10,10,30.0,30.0,11,9,33.0,27.0
62eaf9f2436bef25,dd12382f28296f7b,3,Wang Guan,5,-7,15.0,-21.0,31,-13,93.0,-39.0,2,-6,6.0,-18.0,4,-5,12.0,-15.0,10,7,30.0,21.0,12,9,36.0,27.0
62ed2b178310306e,d90b630e0561818b,1,Gan McGee,9,9,28.027681660899656,28.027681660899656,23,20,71.62629757785469,62.283737024221466,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.114186851211073,0,-1,0.0,-3.114186851211073
62f487635d7a9bb0,f74e037b97917027,2,James Giboo,2,-21,12.080536912751677,-126.8456375838926,11,-20,66.44295302013423,-120.80536912751676,0,-2,0.0,-12.080536912751677,0,-3,0.0,-18.120805369127517,1,0,6.040268456375839,0.0,1,-2,6.040268456375839,-12.080536912751679
62f487635d7a9bb0,f74e037b97917027,1,James Giboo,2,-21,6.0,-63.0,17,-29,51.0,-87.0,3,1,9.0,3.0,3,1,9.0,3.0,1,-1,3.0,-3.0,1,-1,3.0,-3.0
62f564662f33692d,74d35fbc9c6a61bd,1,Alvaro Herrera Mendoza,3,0,24.107142857142858,0.0,19,5,152.67857142857144,40.178571428571445,4,-1,32.142857142857146,-8.035714285714285,4,-3,32.142857142857146,-24.107142857142854,0,-4,0.0,-32.142857142857146,0,-5,0.0,-40.17857142857143
62fbd9d089a9a306,ec33146e43e58933,1,Xavier Foupa-Pokam,0,-8,0.0,-194.59459459459458,0,-12,0.0,-291.8918918918919,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
62fecd327391557e,d317a5e2b3f88c5f,1,Warlley Alves,8,-12,24.0,-36.0,25,-23,75.0,-69.0,6,-4,18.0,-12.0,11,-4,33.0,-12.0,2,1,6.0,3.0,4,2,12.0,6.0
62fecd327391557e,d317a5e2b3f88c5f,2,Warlley Alves,12,-11,72.97297297297297,-66.8918918918919,22,-13,133.78378378378378,-79.05405405405406,0,-4,0.0,-24.324324324324323,2,-2,12.162162162162161,-12.162162162162161,0,-1,0.0,-6.081081081081081,0,-2,0.0,-12.162162162162161
6314e63003745e80,eb1723480fa2f96c,1,Caol Uno,7,3,58.33333333333333,25.0,16,5,133.33333333333331,41.66666666666666,0,0,0.0,0.0,0,0,0.0,0.0,1,-1,8.333333333333332,-8.333333333333332,1,-1,8.333333333333332,-8.333333333333332
631f0721b3fc56dc,b5b684eac99ae0a3,1,Chad Mendes,13,5,39.0,15.0,27,-5,81.0,-15.0,0,-3,0.0,-9.0,0,-4,0.0,-12.0,2,0,6.0,0.0,3,0,9.0,0.0
631f0721b3fc56dc,b5b684eac99ae0a3,2,Chad Mendes,5,-1,15.0,-3.0,11,-13,33.0,-39.0,0,-2,0.0,-6.0,0,-3,0.0,-9.0,5,4,15.0,12.0,6,3,18.0,9.0
631f0721b3fc56dc,b5b684eac99ae0a3,3,Chad Mendes,6,-7,18.0,-21.0,18,-25,54.0,-75.0,1,-4,3.0,-12.0,2,-5,6.0,-15.0,3,3,9.0,9.0,3,3,9.0,9.0
632f6960544caa3c,8bbc0cfc01bc1ba1,1,Leonardo Mafra,30,7,90.0,21.0,89,32,267.0,96.0,4,-2,12.0,-6.0,9,-3,27.0,-9.0,11,10,33.0,30.0,11,9,33.0,27.0
632f6960544caa3c,8bbc0cfc01bc1ba1,2,Leonardo Mafra,18,12,54.0,36.0,35,19,105.0,57.0,4,3,12.0,9.0,5,3,15.0,9.0,4,4,12.0,12.0,6,6,18.0,18.0
632f6960544caa3c,8bbc0cfc01bc1ba1,3,Leonardo Mafra,17,11,51.0,33.0,29,19,87.0,57.0,3,2,9.0,6.0,4,2,12.0,6.0,3,3,9.0,9.0,3,3,9.0,9.0
633fbb0894c002d2,8d9586726252dbf7,1,Junior Kevin Casey,0,0,0.0,0.0,1,-2,81.81818181818183,-163.63636363636363,0,-1,0.0,-81.81818181818183,0,-1,0.0,-81.81818181818183,0,0,0.0,0.0,1,1,81.81818181818183,81.81818181818183
634dbcef5111f939,59279a7c978f7da0,1,Al Iaquinta,3,-17,9.0,-51.0,33,-2,99.0,-6.0,4,1,12.0,3.0,6,3,18.0,9.0,5,-1,15.0,-3.0,5,-2,15.0,-6.0
634dbcef5111f939,59279a7c978f7da0,2,Al Iaquinta,4,-10,12.0,-30.0,25,-19,75.0,-57.0,5,2,15.0,6.0,6,3,18.0,9.0,8,5,24.0,15.0,9,5,27.0,15.0
634dbcef5111f939,59279a7c978f7da0,3,Al Iaquinta,11,-17,33.0,-51.0,49,-18,147.0,-54.0,2,-2,6.0,-6.0,6,1,18.0,3.0,13,11,39.0,33.0,14,12,42.0,36.0
635763ab6b5f0bf0,82e7929bf6c2b689,1,Diego Sanchez,5,-11,15.0,-33.0,27,-8,81.0,-24.0,2,-6,6.0,-18.0,4,-4,12.0,-12.0,0,0,0.0,0.0,1,1,3.0,3.0
635763ab6b5f0bf0,82e7929bf6c2b689,2,Diego Sanchez,7,-4,21.0,-12.0,21,3,63.0,9.0,7,7,21.0,21.0,9,9,27.0,27.0,1,1,3.0,3.0,1,1,3.0,3.0
635763ab6b5f0bf0,82e7929bf6c2b689,3,Diego Sanchez,21,20,63.0,60.0,42,38,126.0,114.0,5,5,15.0,15.0,7,7,21.0,21.0,0,0,0.0,0.0,0,0,0.0,0.0
6359bba789ce28ae,ab850a77a0fa487d,1,Sean Spencer,13,11,39.0,33.0,32,21,96.0,63.0,2,2,6.0,6.0,6,5,18.0,15.0,0,-9,0.0,-27.0,1,-9,3.0,-27.0
6359bba789ce28ae,ab850a77a0fa487d,2,Sean Spencer,15,4,45.0,12.0,51,16,153.0,48.0,5,5,15.0,15.0,8,5,24.0,15.0,1,-8,3.0,-24.0,1,-9,3.0,-27.0
6359bba789ce28ae,ab850a77a0fa487d,3,Sean Spencer,13,6,39.0,18.0,49,19,147.0,57.0,2,1,6.0,3.0,5,3,15.0,9.0,1,-9,3.0,-27.0,2,-8,6.0,-24.0
635ee9448fe2ddaf,3e61082025db8137,1,Yosdenis Cedeno,8,7,24.0,21.0,16,14,48.0,42.0,4,3,12.0,9.0,4,3,12.0,9.0,1,1,3.0,3.0,1,1,3.0,3.0
635ef1f12a60e9d7,f5431394fb284bb9,2,James Te,16,14,48.0,42.0,28,24,84.0,72.0,0,-1,0.0,-3.0,1,0,3.0,0.0,1,-2,3.0,-6.0,2,-1,6.0,-3.0
635ef1f12a60e9d7,f5431394fb284bb9,3,James Te,14,11,42.0,33.0,23,19,69.0,57.0,7,7,21.0,21.0,10,10,30.0,30.0,4,4,12.0,12.0,5,4,15.0,12.0
635ef1f12a60e9d7,f5431394fb284bb9,1,James Te,4,-19,12.0,-57.0,7,-30,21.0,-90.0,0,0,0.0,0.0,0,0,0.0,0.0,3,1,9.0,3.0,3,1,9.0,3.0
637f561cd731fb44,cb696ebfb6598724,1,Aljamain Sterling,4,-2,12.0,-6.0,21,8,63.0,24.0,4,1,12.0,3.0,7,3,21.0,9.0,13,6,39.0,18.0,18,9,54.0,27.0
637f561cd731fb44,cb696ebfb6598724,2,Aljamain Sterling,2,1,6.0,3.0,33,12,99.0,36.0,2,-2,6.0,-6.0,6,1,18.0,3.0,9,3,27.0,9.0,12,4,36.0,12.0
637f561cd731fb44,cb696ebfb6598724,3,Aljamain Sterling,12,9,36.0,27.0,58,32,174.0,96.0,3,2,9.0,6.0,8,3,24.0,9.0,3,-5,9.0,-15.0,9,-1,27.0,-3.0
638093bc4f69f639,ffc088e64fab57e9,2,Quinton Jackson,17,-7,51.0,-21.0,58,8,174.0,24.0,3,0,9.0,0.0,3,-1,9.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
638093bc4f69f639,ffc088e64fab57e9,1,Quinton Jackson,17,2,51.0,6.0,45,0,135.0,0.0,0,-3,0.0,-9.0,0,-6,0.0,-18.0,3,2,9.0,6.0,3,2,9.0,6.0
638093bc4f69f639,ffc088e64fab57e9,3,Quinton Jackson,11,-20,33.0,-60.0,58,-11,174.0,-33.0,2,-1,6.0,-3.0,2,-2,6.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0
6387fdb44c61ccdb,e5010b1b94ca5755,1,Paul Felder,5,-5,15.0,-15.0,23,3,69.0,9.0,2,-2,6.0,-6.0,3,-2,9.0,-6.0,1,-10,3.0,-30.0,3,-14,9.0,-42.0
6387fdb44c61ccdb,e5010b1b94ca5755,2,Paul Felder,7,5,21.0,15.0,24,4,72.0,12.0,6,5,18.0,15.0,7,5,21.0,15.0,4,2,12.0,6.0,4,-2,12.0,-6.0
6387fdb44c61ccdb,e5010b1b94ca5755,3,Paul Felder,3,-1,9.0,-3.0,16,-2,48.0,-6.0,6,5,18.0,15.0,7,4,21.0,12.0,7,2,21.0,6.0,8,2,24.0,6.0
638a999dab6fe310,7a613f78dd7ee8f8,2,Bernardo Magalhaes,5,-7,15.0,-21.0,19,-24,57.0,-72.0,2,-10,6.0,-30.0,2,-10,6.0,-30.0,3,2,9.0,6.0,3,2,9.0,6.0
638a999dab6fe310,7a613f78dd7ee8f8,3,Bernardo Magalhaes,5,-19,15.0,-57.0,22,-37,66.0,-111.0,2,-6,6.0,-18.0,2,-7,6.0,-21.0,0,0,0.0,0.0,0,0,0.0,0.0
638a999dab6fe310,7a613f78dd7ee8f8,1,Bernardo Magalhaes,5,-8,15.0,-24.0,12,-18,36.0,-54.0,1,-10,3.0,-30.0,2,-12,6.0,-36.0,5,3,15.0,9.0,6,4,18.0,12.0
639013929b61e834,893d51aaf024eddd,3,Jimy Hettes,5,-5,25.42372881355932,-25.42372881355932,10,-17,50.84745762711864,-86.44067796610167,0,-2,0.0,-10.169491525423728,0,-3,0.0,-15.254237288135592,0,-2,0.0,-10.169491525423728,0,-2,0.0,-10.169491525423728
639013929b61e834,893d51aaf024eddd,1,Jimy Hettes,9,-3,27.0,-9.0,20,-18,60.0,-54.0,8,4,24.0,12.0,9,3,27.0,9.0,5,-2,15.0,-6.0,6,-1,18.0,-3.0
639013929b61e834,893d51aaf024eddd,2,Jimy Hettes,2,-7,6.0,-21.0,10,-21,30.0,-63.0,5,4,15.0,12.0,8,5,24.0,15.0,0,-8,0.0,-24.0,1,-8,3.0,-24.0
63af858a04c1ad79,8f6a18831a120817,1,James Krause,20,12,60.0,36.0,49,14,147.0,42.0,5,2,15.0,6.0,5,-1,15.0,-3.0,5,-5,15.0,-15.0,6,-5,18.0,-15.0
63af858a04c1ad79,8f6a18831a120817,2,James Krause,16,6,48.0,18.0,44,-13,132.0,-39.0,5,-2,15.0,-6.0,8,-4,24.0,-12.0,4,-5,12.0,-15.0,5,-7,15.0,-21.0
63af858a04c1ad79,8f6a18831a120817,3,James Krause,32,26,100.34843205574913,81.53310104529616,60,-3,188.15331010452962,-9.407665505226475,3,-5,9.40766550522648,-15.679442508710801,4,-10,12.543554006968641,-31.358885017421606,6,-6,18.81533101045296,-18.81533101045296,7,-9,21.951219512195124,-28.22299651567944
63b35df1276b3d64,67c1d46f4ed16f9e,1,Matt Schnell,9,-11,35.68281938325991,-43.61233480176212,28,1,111.01321585903084,3.964757709251103,1,-4,3.964757709251101,-15.859030837004406,1,-4,3.964757709251101,-15.859030837004406,4,3,15.859030837004404,11.894273127753303,4,3,15.859030837004404,11.894273127753303
63c08ecea35e8bee,ec2d13a87d3d9541,1,Sheldon Westcott,3,0,9.0,0.0,8,4,24.0,12.0,7,3,21.0,9.0,14,8,42.0,24.0,1,0,3.0,0.0,1,0,3.0,0.0
63c08ecea35e8bee,ec2d13a87d3d9541,2,Sheldon Westcott,0,-7,0.0,-21.0,7,-14,21.0,-42.0,3,-3,9.0,-9.0,5,-3,15.0,-9.0,0,0,0.0,0.0,1,1,3.0,3.0
63c08ecea35e8bee,ec2d13a87d3d9541,3,Sheldon Westcott,3,-2,9.0,-6.0,9,-6,27.0,-18.0,0,-4,0.0,-12.0,0,-5,0.0,-15.0,0,0,0.0,0.0,0,0,0.0,0.0
63cfbf28e44febc2,68d76fd9ecf7431d,1,Luke Caudillo,3,-12,10.037174721189592,-40.14869888475837,9,-12,30.111524163568774,-40.148698884758375,3,-2,10.037174721189592,-6.691449814126395,3,-3,10.037174721189592,-10.037174721189592,0,0,0.0,0.0,1,1,3.345724907063197,3.345724907063197
63dd38f0dcc2ee88,b7b84ccd221be298,1,Nasrat Haqparast,3,-9,38.57142857142857,-115.71428571428571,7,-17,90.0,-218.57142857142856,2,1,25.714285714285715,12.857142857142858,2,0,25.714285714285715,0.0,2,2,25.714285714285715,25.714285714285715,2,2,25.714285714285715,25.714285714285715
63e21ff20866b8fb,99c7610aa74995d3,1,Cathal Pendred,4,-1,12.0,-3.0,14,0,42.0,0.0,6,5,18.0,15.0,6,3,18.0,9.0,6,5,18.0,15.0,6,5,18.0,15.0
63e21ff20866b8fb,99c7610aa74995d3,2,Cathal Pendred,4,-9,12.0,-27.0,21,-12,63.0,-36.0,4,3,12.0,9.0,4,2,12.0,6.0,8,6,24.0,18.0,9,7,27.0,21.0
63e21ff20866b8fb,99c7610aa74995d3,3,Cathal Pendred,6,-4,18.0,-12.0,23,-11,69.0,-33.0,2,0,6.0,0.0,4,0,12.0,0.0,15,12,45.0,36.0,16,12,48.0,36.0
63e4cd10ed47f1a8,dcbf01d605681ad1,2,Elizabeth Phillips,5,0,15.0,0.0,17,6,51.0,18.0,2,0,6.0,0.0,4,1,12.0,3.0,1,1,3.0,3.0,1,1,3.0,3.0
63e4cd10ed47f1a8,dcbf01d605681ad1,1,Elizabeth Phillips,10,9,30.0,27.0,23,11,69.0,33.0,1,-1,3.0,-3.0,1,-3,3.0,-9.0,3,3,9.0,9.0,3,3,9.0,9.0
63e4cd10ed47f1a8,dcbf01d605681ad1,3,Elizabeth Phillips,3,3,9.0,9.0,5,0,15.0,0.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
63ee688385bf7c69,579fcdfcabd23a7b,2,Brian Stann,0,-3,0.0,-11.688311688311689,4,-1,15.584415584415586,-3.896103896103897,0,-5,0.0,-19.480519480519483,0,-5,0.0,-19.480519480519483,1,1,3.8961038961038965,3.8961038961038965,1,0,3.8961038961038965,0.0
63ee688385bf7c69,579fcdfcabd23a7b,1,Brian Stann,0,-11,0.0,-33.0,2,-14,6.0,-42.0,1,-8,3.0,-24.0,1,-10,3.0,-30.0,0,0,0.0,0.0,0,0,0.0,0.0
63f744d672fbb8b4,427b5953ac8e3a27,3,Demian Maia,2,-3,6.0,-9.0,10,-2,30.0,-6.0,0,-1,0.0,-3.0,2,-1,6.0,-3.0,0,-9,0.0,-27.0,0,-14,0.0,-42.0
63f744d672fbb8b4,427b5953ac8e3a27,2,Demian Maia,0,-8,0.0,-24.0,6,-9,18.0,-27.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,-5,0.0,-15.0,1,-7,3.0,-21.0
63f744d672fbb8b4,427b5953ac8e3a27,5,Demian Maia,5,1,15.0,3.0,20,1,60.0,3.0,0,-1,0.0,-3.0,1,-1,3.0,-3.0,0,-2,0.0,-6.0,0,-2,0.0,-6.0
63f744d672fbb8b4,427b5953ac8e3a27,4,Demian Maia,2,-5,6.0,-15.0,7,-2,21.0,-6.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,-3,0.0,-9.0,1,-3,3.0,-9.0
63f744d672fbb8b4,427b5953ac8e3a27,1,Demian Maia,0,-5,0.0,-15.0,3,-6,9.0,-18.0,0,-2,0.0,-6.0,0,-3,0.0,-9.0,1,-6,3.0,-18.0,1,-8,3.0,-24.0
63ff2ed92c800ef8,eb1723480fa2f96c,5,Caol Uno,4,-7,12.0,-21.0,12,-2,36.0,-6.0,3,-1,9.0,-3.0,4,0,12.0,0.0,1,1,3.0,3.0,1,1,3.0,3.0
63ff2ed92c800ef8,eb1723480fa2f96c,4,Caol Uno,2,-6,6.0,-18.0,6,-8,18.0,-24.0,1,-5,3.0,-15.0,2,-4,6.0,-12.0,7,7,21.0,21.0,9,9,27.0,27.0
63ff2ed92c800ef8,eb1723480fa2f96c,2,Caol Uno,4,-4,12.0,-12.0,7,-7,21.0,-21.0,3,2,9.0,6.0,3,2,9.0,6.0,13,11,39.0,33.0,15,12,45.0,36.0
63ff2ed92c800ef8,eb1723480fa2f96c,1,Caol Uno,2,-11,6.0,-33.0,5,-13,15.0,-39.0,3,-5,9.0,-15.0,4,-4,12.0,-12.0,4,4,12.0,12.0,4,4,12.0,12.0
63ff2ed92c800ef8,eb1723480fa2f96c,3,Caol Uno,7,3,21.0,9.0,13,4,39.0,12.0,2,0,6.0,0.0,3,1,9.0,3.0,8,8,24.0,24.0,9,9,27.0,27.0
640dbb5a89c0aad6,d3df1add9d9a7efb,1,Derrick Lewis,13,12,85.4014598540146,78.83211678832117,29,27,190.5109489051095,177.37226277372264,1,1,6.569343065693431,6.569343065693431,1,1,6.569343065693431,6.569343065693431,0,0,0.0,0.0,0,-1,0.0,-6.569343065693431
642a8cc1195c5198,dfae5da5676e4194,1,Chris Dempsey,9,-8,27.0,-24.0,45,-16,135.0,-48.0,2,1,6.0,3.0,2,1,6.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
642a8cc1195c5198,dfae5da5676e4194,2,Chris Dempsey,17,7,51.0,21.0,52,8,156.0,24.0,3,3,9.0,9.0,3,3,9.0,9.0,0,0,0.0,0.0,1,1,3.0,3.0
642a8cc1195c5198,dfae5da5676e4194,3,Chris Dempsey,11,2,33.0,6.0,33,-1,99.0,-3.0,1,1,3.0,3.0,1,1,3.0,3.0,1,1,3.0,3.0,1,1,3.0,3.0
6445b14dbd24ac25,d6d5da3c209884bc,1,Guilherme Vasconcelos,6,-13,18.0,-39.0,28,-47,84.0,-141.0,1,-3,3.0,-9.0,3,-1,9.0,-3.0,3,1,9.0,3.0,3,1,9.0,3.0
6445b14dbd24ac25,d6d5da3c209884bc,3,Guilherme Vasconcelos,16,2,48.0,6.0,63,0,189.0,0.0,4,2,12.0,6.0,8,5,24.0,15.0,5,1,15.0,3.0,6,1,18.0,3.0
6445b14dbd24ac25,d6d5da3c209884bc,2,Guilherme Vasconcelos,7,-9,21.0,-27.0,44,-23,132.0,-69.0,4,2,12.0,6.0,8,4,24.0,12.0,3,0,9.0,0.0,3,0,9.0,0.0
6451724f8a836167,dea070ed4a2a8281,1,Thiago Santos,15,14,116.37931034482759,108.62068965517241,32,4,248.27586206896552,31.034482758620697,3,3,23.275862068965516,23.275862068965516,4,4,31.03448275862069,31.03448275862069,2,2,15.517241379310345,15.517241379310345,2,2,15.517241379310345,15.517241379310345
6453b20a65c62cfe,f2688492b9a525a3,1,Frankie Edgar,13,4,39.0,12.0,35,7,105.0,21.0,8,5,24.0,15.0,9,2,27.0,6.0,3,3,9.0,9.0,3,1,9.0,3.0
6453b20a65c62cfe,f2688492b9a525a3,3,Frankie Edgar,24,14,72.0,42.0,44,9,132.0,27.0,8,7,24.0,21.0,10,7,30.0,21.0,2,2,6.0,6.0,2,1,6.0,3.0
6453b20a65c62cfe,f2688492b9a525a3,2,Frankie Edgar,16,8,48.0,24.0,33,-5,99.0,-15.0,7,4,21.0,12.0,10,3,30.0,9.0,0,-4,0.0,-12.0,0,-4,0.0,-12.0
64542fe846b9aea9,cbd5d3cdd862e90e,1,Rory MacDonald,11,9,33.0,27.0,39,6,117.0,18.0,0,-1,0.0,-3.0,3,2,9.0,6.0,4,-3,12.0,-9.0,4,-3,12.0,-9.0
64542fe846b9aea9,cbd5d3cdd862e90e,2,Rory MacDonald,14,1,42.0,3.0,38,-16,114.0,-48.0,4,3,12.0,9.0,6,2,18.0,6.0,3,-6,9.0,-18.0,3,-9,9.0,-27.0
64542fe846b9aea9,cbd5d3cdd862e90e,3,Rory MacDonald,10,7,102.27272727272728,71.5909090909091,17,0,173.86363636363637,0.0,1,1,10.227272727272728,10.227272727272728,1,1,10.227272727272728,10.227272727272728,0,-6,0.0,-61.36363636363637,0,-8,0.0,-81.81818181818183
6455d9c54d99b851,c03520b5c88ed6b4,1,Merab Dvalishvili,22,21,66.0,63.0,49,44,147.0,132.0,0,-1,0.0,-3.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0
6455d9c54d99b851,c03520b5c88ed6b4,2,Merab Dvalishvili,4,4,12.0,12.0,30,14,90.0,42.0,1,-1,3.0,-3.0,2,-1,6.0,-3.0,4,4,12.0,12.0,6,5,18.0,15.0
6455d9c54d99b851,c03520b5c88ed6b4,3,Merab Dvalishvili,25,21,75.0,63.0,70,63,210.0,189.0,4,4,12.0,12.0,6,6,18.0,18.0,2,2,6.0,6.0,2,2,6.0,6.0
6463a48c9347a9f3,f95381efb3051d81,1,Hugo Viana,18,14,66.12244897959184,51.42857142857143,34,10,124.89795918367348,36.734693877551024,4,1,14.69387755102041,3.6734693877551035,4,-1,14.69387755102041,-3.6734693877551017,0,-1,0.0,-3.6734693877551026,1,0,3.6734693877551026,0.0
64756e0f4b305da8,a8c9d16fe2a14d72,1,CM Punk,4,-8,12.0,-24.0,28,1,84.0,3.0,5,-1,15.0,-3.0,8,1,24.0,3.0,2,2,6.0,6.0,5,5,15.0,15.0
64756e0f4b305da8,a8c9d16fe2a14d72,2,CM Punk,4,-17,12.0,-51.0,12,-23,36.0,-69.0,1,-2,3.0,-6.0,3,-1,9.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
