bout_id,fighter_id,round,fighter,d_ss_s,d_ss_s_pr_di,d_ss_s_p15m,d_ss_s_p15m_di,d_ss_a,d_ss_a_pr_di,d_ss_a_p15m,d_ss_a_p15m_di,c_ss_s,c_ss_s_pr_di,c_ss_s_p15m,c_ss_s_p15m_di,c_ss_a,c_ss_a_pr_di,c_ss_a_p15m,c_ss_a_p15m_di,g_ss_s,g_ss_s_pr_di,g_ss_s_p15m,g_ss_s_p15m_di,g_ss_a,g_ss_a_pr_di,g_ss_a_p15m,g_ss_a_p15m_di
171007deb1cc56aa,cfb65863d5099327,3,Thales Leites,4,2,12.0,6.0,15,5,45.0,15.0,0,-4,0.0,-12.0,0,-4,0.0,-12.0,0,-6,0.0,-18.0,0,-7,0.0,-21.0
0fe3681eb934bdc3,fa315e6c77eee106,1,Brandon Vera,3,1,9.642857142857142,3.2142857142857135,8,-3,25.714285714285715,-9.642857142857139,10,5,32.14285714285714,16.07142857142857,12,5,38.57142857142857,16.07142857142857,2,-6,6.428571428571429,-19.285714285714285,2,-16,6.428571428571429,-51.42857142857142
4a482ad5b021bb25,cb46dface0e28a2c,1,Jorge Rivera,2,1,10.97560975609756,5.48780487804878,6,2,32.92682926829268,10.975609756097558,0,-1,0.0,-5.48780487804878,0,-1,0.0,-5.48780487804878,0,-2,0.0,-10.97560975609756,0,-4,0.0,-21.95121951219512
94f880f25dd011cd,eb29176b03dfa888,1,Matt Wiman,2,1,6.0,3.0,7,4,21.0,12.0,0,-2,0.0,-6.0,0,-2,0.0,-6.0,0,-3,0.0,-9.0,0,-10,0.0,-30.0
94f880f25dd011cd,eb29176b03dfa888,2,Matt Wiman,6,3,46.15384615384615,23.076923076923077,15,2,115.38461538461539,15.384615384615387,7,3,53.84615384615385,23.07692307692308,9,2,69.23076923076923,15.38461538461538,3,3,23.076923076923077,23.076923076923077,3,3,23.076923076923077,23.076923076923077
f8f73efa2d4cc566,a6d8bfe9e0c8153b,1,Kevin Burns,1,1,3.0,3.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,1,-6,3.0,-18.0,1,-13,3.0,-39.0
f8f73efa2d4cc566,a6d8bfe9e0c8153b,2,Kevin Burns,3,1,11.739130434782608,3.913043478260869,8,1,31.304347826086953,3.913043478260871,1,1,3.913043478260869,3.913043478260869,1,1,3.913043478260869,3.913043478260869,2,-1,7.826086956521738,-3.913043478260869,2,-7,7.826086956521738,-27.391304347826082
b976eb99de0f63ca,5be86bb2f78fef2f,1,Jason Lambert,4,-6,28.34645669291339,-42.519685039370074,19,1,134.64566929133858,7.086614173228341,4,1,28.34645669291339,7.086614173228348,4,-4,28.34645669291339,-28.34645669291339,0,-2,0.0,-14.173228346456694,0,-2,0.0,-14.173228346456694
96c95cff535291d9,a8aba6fd8a463043,1,Jess Liaudin,6,1,18.0,3.0,17,5,51.0,15.0,7,-5,21.0,-15.0,10,-4,30.0,-12.0,1,-4,3.0,-12.0,2,-6,6.0,-18.0
96c95cff535291d9,a8aba6fd8a463043,2,Jess Liaudin,4,1,12.0,3.0,10,3,30.0,9.0,2,0,6.0,0.0,2,0,6.0,0.0,4,2,12.0,6.0,5,-1,15.0,-3.0
96c95cff535291d9,a8aba6fd8a463043,3,Jess Liaudin,6,1,18.0,3.0,16,1,48.0,3.0,5,-3,15.0,-9.0,8,-4,24.0,-12.0,0,-3,0.0,-9.0,0,-10,0.0,-30.0
8a8400c6c42df59a,7f0b4a75ef3039a3,1,Eddie Sanchez,10,8,30.0,24.0,21,11,63.0,33.0,8,-1,24.0,-3.0,11,-2,33.0,-6.0,1,1,3.0,3.0,1,1,3.0,3.0
8a8400c6c42df59a,7f0b4a75ef3039a3,2,Eddie Sanchez,8,-14,28.235294117647058,-49.41176470588236,23,-8,81.17647058823529,-28.235294117647072,6,-9,21.176470588235293,-31.764705882352946,10,-11,35.294117647058826,-38.82352941176471,0,0,0.0,0.0,1,1,3.5294117647058822,3.5294117647058822
c9d3ccbfef600989,73c7cfa551289285,1,BJ Penn,37,27,111.0,81.0,49,-2,147.0,-6.0,6,3,18.0,9.0,6,3,18.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0
c9d3ccbfef600989,73c7cfa551289285,2,BJ Penn,35,22,105.0,66.0,50,4,150.0,12.0,3,1,9.0,3.0,4,-4,12.0,-12.0,0,0,0.0,0.0,0,0,0.0,0.0
c9d3ccbfef600989,73c7cfa551289285,3,BJ Penn,38,20,114.0,60.0,63,9,189.0,27.0,0,0,0.0,0.0,0,0,0.0,0.0,3,3,9.0,9.0,3,3,9.0,9.0
6baa381a75582d98,b9d0fd83bb8a147a,1,Keith Jardine,1,-4,25.0,-100.0,4,-6,100.0,-150.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-6,0.0,-150.0,0,-8,0.0,-200.0
c5bef3da17e595ee,no_link,1,Goran Reljic,15,2,45.0,6.0,30,-5,90.0,-15.0,0,-3,0.0,-9.0,0,-5,0.0,-15.0,0,0,0.0,0.0,0,0,0.0,0.0
c5bef3da17e595ee,no_link,2,Goran Reljic,7,3,32.30769230769231,13.846153846153847,14,6,64.61538461538461,27.692307692307693,0,-6,0.0,-27.69230769230769,0,-6,0.0,-27.69230769230769,11,4,50.76923076923077,18.46153846153846,19,0,87.6923076923077,0.0
bd5edc0bfa0db8c8,f7a7f7118d4b01b6,1,Lyoto Machida,16,16,48.0,48.0,23,8,69.0,24.0,0,0,0.0,0.0,0,-3,0.0,-9.0,1,1,3.0,3.0,1,1,3.0,3.0
bd5edc0bfa0db8c8,f7a7f7118d4b01b6,2,Lyoto Machida,14,11,42.0,33.0,17,1,51.0,3.0,1,1,3.0,3.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
bd5edc0bfa0db8c8,f7a7f7118d4b01b6,3,Lyoto Machida,4,2,12.0,6.0,7,0,21.0,0.0,0,-11,0.0,-33.0,0,-12,0.0,-36.0,5,5,15.0,15.0,11,11,33.0,33.0
e57d1260201e5101,3795fca327cbcf23,1,Antonio Mendes,2,1,12.5,6.25,6,4,37.5,25.0,3,0,18.75,0.0,5,2,31.25,12.5,0,-15,0.0,-93.75,1,-17,6.25,-106.25
03d30a534dee8ac5,8ddf9c51c5fdea75,1,Rousimar Palhares,0,-1,0.0,-5.769230769230769,0,-1,0.0,-5.769230769230769,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
004b9368337d3cd6,d1152823307d7e7c,1,Rameau Thierry,20,14,60.0,42.0,40,17,120.0,51.0,4,4,12.0,12.0,4,4,12.0,12.0,2,2,6.0,6.0,2,2,6.0,6.0
02d2da0420fbdd39,7d21de9c6d7c98b2,1,Rich Clementi,6,-7,18.0,-21.0,22,-16,66.0,-48.0,1,-2,3.0,-6.0,1,-4,3.0,-12.0,0,-1,0.0,-3.0,0,-4,0.0,-12.0
02d2da0420fbdd39,7d21de9c6d7c98b2,2,Rich Clementi,3,1,9.0,3.0,5,2,15.0,6.0,1,1,3.0,3.0,1,0,3.0,0.0,2,2,6.0,6.0,4,4,12.0,12.0
02d2da0420fbdd39,7d21de9c6d7c98b2,3,Rich Clementi,1,-2,3.0,-6.0,6,-3,18.0,-9.0,1,0,3.0,0.0,1,0,3.0,0.0,5,5,15.0,15.0,7,7,21.0,21.0
b376a6fb0ca4862e,no_link,1,Yoshiyuki Yoshida,1,0,16.071428571428573,0.0,3,1,48.214285714285715,16.07142857142857,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
1d00497a573d7f4c,ad3041e61896b975,1,Kim Jason Tan,0,-1,0.0,-3.0,4,2,12.0,6.0,0,-20,0.0,-60.0,0,-20,0.0,-60.0,0,-32,0.0,-96.0,0,-39,0.0,-117.0
1d00497a573d7f4c,ad3041e61896b975,2,Kim Jason Tan,1,-1,3.0,-3.0,6,1,18.0,3.0,0,-1,0.0,-3.0,1,0,3.0,0.0,0,-8,0.0,-24.0,0,-10,0.0,-30.0
1d00497a573d7f4c,ad3041e61896b975,3,Kim Jason Tan,1,1,36.0,36.0,3,1,107.99999999999999,35.999999999999986,0,0,0.0,0.0,0,0,0.0,0.0,0,-13,0.0,-467.99999999999994,0,-13,0.0,-467.99999999999994
628d02b6046d5f73,f1b2a4365799c48b,1,Christian Wellisch,2,-1,40.909090909090914,-20.454545454545453,11,-1,225.00000000000003,-20.45454545454544,0,0,0.0,0.0,0,0,0.0,0.0,0,-2,0.0,-40.909090909090914,0,-2,0.0,-40.909090909090914
67948da92e6c9bdc,86dfed7cc24a9fa7,1,Matt Serra,0,-3,0.0,-9.0,7,4,21.0,12.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,-13,0.0,-39.0,0,-18,0.0,-54.0
67948da92e6c9bdc,86dfed7cc24a9fa7,2,Matt Serra,2,-5,6.315789473684211,-15.789473684210526,8,-1,25.263157894736842,-3.157894736842106,1,0,3.1578947368421053,0.0,3,2,9.473684210526317,6.3157894736842115,0,-17,0.0,-53.684210526315795,0,-22,0.0,-69.47368421052632
6ae2cd7feede5a33,d897897060f10a3a,1,Rich Franklin,1,1,3.0,3.0,3,1,9.0,3.0,2,2,6.0,6.0,3,3,9.0,9.0,1,0,3.0,0.0,1,-1,3.0,-3.0
6ae2cd7feede5a33,d897897060f10a3a,2,Rich Franklin,13,13,64.64088397790056,64.64088397790056,22,17,109.39226519337016,84.5303867403315,8,8,39.77900552486188,39.77900552486188,8,8,39.77900552486188,39.77900552486188,3,3,14.917127071823206,14.917127071823206,6,6,29.83425414364641,29.83425414364641
b675c94f20551631,c8136ab8aa32c974,1,Kalib Starnes,1,-20,3.0,-60.0,18,-26,54.0,-78.0,1,-8,3.0,-24.0,1,-13,3.0,-39.0,0,0,0.0,0.0,0,0,0.0,0.0
b675c94f20551631,c8136ab8aa32c974,2,Kalib Starnes,0,-25,0.0,-75.0,16,-28,48.0,-84.0,3,-1,9.0,-3.0,3,-3,9.0,-9.0,0,0,0.0,0.0,1,1,3.0,3.0
b675c94f20551631,c8136ab8aa32c974,3,Kalib Starnes,7,-16,21.0,-48.0,14,-37,42.0,-111.0,0,-2,0.0,-6.0,0,-5,0.0,-15.0,0,0,0.0,0.0,0,0,0.0,0.0
8153c30fad5b2ad8,da97d6c97d09c030,1,Charles McCarthy,1,-11,3.0,-33.0,12,-32,36.0,-96.0,0,-25,0.0,-75.0,0,-43,0.0,-129.0,0,-2,0.0,-6.0,0,-3,0.0,-9.0
df3b75809b7fe252,cf9d24e4bd0cf2ce,1,Mark Bocek,1,-1,3.0,-3.0,14,1,42.0,3.0,1,1,3.0,3.0,1,1,3.0,3.0,5,1,15.0,3.0,18,7,54.0,21.0
df3b75809b7fe252,cf9d24e4bd0cf2ce,2,Mark Bocek,4,1,12.0,3.0,15,7,45.0,21.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,-16,0.0,-48.0,0,-23,0.0,-69.0
df3b75809b7fe252,cf9d24e4bd0cf2ce,3,Mark Bocek,3,-13,11.842105263157896,-51.31578947368422,20,-8,78.94736842105264,-31.578947368421055,3,1,11.842105263157896,3.947368421052631,3,1,11.842105263157896,3.947368421052631,5,3,19.73684210526316,11.842105263157897,6,4,23.68421052631579,15.789473684210527
96da5813683649f5,dbaaf42313af90fa,1,Joe Doerksen,0,0,0.0,0.0,2,1,6.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,2,-2,6.0,-6.0,2,-2,6.0,-6.0
96da5813683649f5,dbaaf42313af90fa,2,Joe Doerksen,2,2,33.33333333333333,33.33333333333333,2,-1,33.33333333333333,-16.666666666666664,0,-1,0.0,-16.666666666666664,0,-1,0.0,-16.666666666666664,0,-8,0.0,-133.33333333333331,0,-8,0.0,-133.33333333333331
920194911d727a38,a6fd2173d5e2d7f0,1,Jason Day,12,10,45.378151260504204,37.81512605042017,21,16,79.41176470588236,60.50420168067228,17,17,64.28571428571429,64.28571428571429,22,22,83.19327731092437,83.19327731092437,0,-1,0.0,-3.781512605042017,0,-3,0.0,-11.344537815126051
af178adff964d854,427b5953ac8e3a27,1,Demian Maia,2,2,6.0,6.0,2,1,6.0,3.0,0,-4,0.0,-12.0,1,-3,3.0,-9.0,7,2,21.0,6.0,10,-2,30.0,-6.0
af178adff964d854,427b5953ac8e3a27,2,Demian Maia,1,1,6.1224489795918355,6.1224489795918355,1,0,6.1224489795918355,0.0,0,0,0.0,0.0,0,0,0.0,0.0,5,-1,30.61224489795918,-6.122448979591837,7,-7,42.857142857142854,-42.857142857142854
219bd976b8ca745d,7d21de9c6d7c98b2,1,Rich Clementi,4,0,12.0,0.0,12,-3,36.0,-9.0,0,0,0.0,0.0,0,-1,0.0,-3.0,3,3,9.0,9.0,4,4,12.0,12.0
219bd976b8ca745d,7d21de9c6d7c98b2,2,Rich Clementi,17,-1,51.0,-3.0,46,-33,138.0,-99.0,2,2,6.0,6.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0
219bd976b8ca745d,7d21de9c6d7c98b2,3,Rich Clementi,13,-11,39.0,-33.0,37,-42,111.0,-126.0,1,-1,3.0,-3.0,1,-1,3.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
eb1b371dfc37fcdb,6803d4d6908354ac,1,Brad Morris,1,-4,6.923076923076923,-27.692307692307697,4,-6,27.692307692307693,-41.53846153846155,0,-5,0.0,-34.61538461538462,0,-5,0.0,-34.61538461538462,0,-26,0.0,-180.00000000000003,0,-40,0.0,-276.92307692307696
be38ed9ccfe2ee03,fb1538b46877a695,1,Jonathan Goulet,17,12,51.0,36.0,38,23,114.0,69.0,5,5,15.0,15.0,10,10,30.0,30.0,0,-12,0.0,-36.0,0,-24,0.0,-72.0
be38ed9ccfe2ee03,fb1538b46877a695,2,Jonathan Goulet,5,1,35.43307086614173,7.0866141732283445,20,9,141.73228346456693,63.77952755905511,4,4,28.34645669291339,28.34645669291339,10,10,70.86614173228347,70.86614173228347,0,0,0.0,0.0,0,0,0.0,0.0
362f78f23304c6f4,cb139171ed1b69fe,1,Kenny Florian,3,2,9.0,6.0,5,1,15.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,4,2,12.0,6.0,11,7,33.0,21.0
362f78f23304c6f4,cb139171ed1b69fe,2,Kenny Florian,3,1,12.98076923076923,4.326923076923077,7,3,30.288461538461537,12.98076923076923,0,0,0.0,0.0,0,0,0.0,0.0,25,25,108.17307692307692,108.17307692307692,51,51,220.6730769230769,220.6730769230769
190c61d5a67018b5,f2688492b9a525a3,1,Frankie Edgar,8,3,24.0,9.0,21,1,63.0,3.0,0,-2,0.0,-6.0,1,-2,3.0,-6.0,0,-1,0.0,-3.0,0,-2,0.0,-6.0
190c61d5a67018b5,f2688492b9a525a3,2,Frankie Edgar,7,2,21.0,6.0,31,8,93.0,24.0,3,1,9.0,3.0,4,1,12.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
190c61d5a67018b5,f2688492b9a525a3,3,Frankie Edgar,3,1,9.0,3.0,11,0,33.0,0.0,5,5,15.0,15.0,7,7,21.0,21.0,0,-2,0.0,-6.0,0,-3,0.0,-9.0
78f46acac9223859,349aaa3da11eb587,1,Karo Parisyan,7,-3,21.0,-9.0,32,-4,96.0,-12.0,1,0,3.0,0.0,4,3,12.0,9.0,2,2,6.0,6.0,4,4,12.0,12.0
78f46acac9223859,349aaa3da11eb587,2,Karo Parisyan,0,-2,0.0,-75.0,5,-2,187.5,-75.0,0,-1,0.0,-37.5,0,-1,0.0,-37.5,0,-3,0.0,-112.49999999999999,0,-3,0.0,-112.49999999999999
dbe6c361530958bc,c80095f6092271a7,1,Tim Boetsch,7,-8,21.0,-24.0,29,-8,87.0,-24.0,7,7,21.0,21.0,15,10,45.0,30.0,0,0,0.0,0.0,1,1,3.0,3.0
dbe6c361530958bc,c80095f6092271a7,2,Tim Boetsch,4,1,42.35294117647058,10.588235294117641,12,2,127.05882352941175,21.17647058823529,0,0,0.0,0.0,1,1,10.588235294117645,10.588235294117645,0,-13,0.0,-137.6470588235294,0,-19,0.0,-201.17647058823528
089dd2e0cc6395fa,aa1952ec0b3dd8e1,1,Kurt Pellegrino,0,0,0.0,0.0,4,0,12.0,0.0,0,-5,0.0,-15.0,1,-5,3.0,-15.0,18,18,54.0,54.0,25,25,75.0,75.0
089dd2e0cc6395fa,aa1952ec0b3dd8e1,2,Kurt Pellegrino,0,0,0.0,0.0,0,-6,0.0,-29.032258064516128,0,0,0.0,0.0,0,0,0.0,0.0,2,1,9.67741935483871,4.838709677419355,4,3,19.35483870967742,14.516129032258064
10b19bb48aadc6bd,a7f4d0902bb64092,1,James Irvin,1,1,112.5,112.5,1,0,112.5,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,2,225.0,225.0,3,3,337.5,337.5
9103686732816d77,d1a1314976c50bef,1,Josh Neer,12,6,36.0,18.0,37,4,111.0,12.0,7,3,21.0,9.0,12,6,36.0,18.0,11,11,33.0,33.0,14,14,42.0,42.0
9103686732816d77,d1a1314976c50bef,2,Josh Neer,9,3,27.0,9.0,25,-7,75.0,-21.0,5,2,15.0,6.0,12,7,36.0,21.0,4,4,12.0,12.0,7,7,21.0,21.0
9103686732816d77,d1a1314976c50bef,3,Josh Neer,5,4,15.0,12.0,14,6,42.0,18.0,0,0,0.0,0.0,0,0,0.0,0.0,27,27,81.0,81.0,43,43,129.0,129.0
6ca284a75c21c2e0,no_link,1,Ryan Roberts,0,-1,0.0,-56.25,1,-4,56.25,-225.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-5,0.0,-281.25,0,-6,0.0,-337.5
b89dea8c3e6bba6f,cc6f9d1e89f3449a,1,Manvel Gamburyan,1,1,8.910891089108912,8.910891089108912,2,0,17.821782178217823,0.0,2,0,17.821782178217823,0.0,2,0,17.821782178217823,0.0,0,0,0.0,0.0,0,0,0.0,0.0
f35b859289fba80e,c47df9303d318c67,1,Clay Guida,2,-2,7.0588235294117645,-7.0588235294117645,11,-11,38.82352941176471,-38.82352941176471,0,0,0.0,0.0,0,0,0.0,0.0,9,9,31.764705882352942,31.764705882352942,15,15,52.94117647058824,52.94117647058824
53e9e8fefa2c2f42,896c322f56b8be5a,1,George Sotiropoulos,2,0,6.0,0.0,10,2,30.0,6.0,1,1,3.0,3.0,2,1,6.0,3.0,4,4,12.0,12.0,4,3,12.0,9.0
53e9e8fefa2c2f42,896c322f56b8be5a,2,George Sotiropoulos,1,1,6.25,6.25,2,0,12.5,0.0,0,0,0.0,0.0,0,0,0.0,0.0,13,13,81.25,81.25,17,17,106.25,106.25
30aa9b4d266eb622,365fee2da473b177,1,Anthony Johnson,9,9,158.82352941176472,158.82352941176472,19,12,335.29411764705884,211.76470588235296,4,4,70.58823529411765,70.58823529411765,4,4,70.58823529411765,70.58823529411765,2,2,35.294117647058826,35.294117647058826,2,2,35.294117647058826,35.294117647058826
a53b8686b748849f,1f454354805b6f75,1,Anderson Silva,4,2,12.0,6.0,8,3,24.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-7,0.0,-21.0,0,-11,0.0,-33.0
a53b8686b748849f,1f454354805b6f75,2,Anderson Silva,10,6,30.82191780821918,18.493150684931507,14,2,43.15068493150685,6.164383561643838,5,-2,15.41095890410959,-6.164383561643836,6,-5,18.493150684931507,-15.410958904109592,28,28,86.3013698630137,86.3013698630137,31,30,95.54794520547946,92.46575342465755
65352762d807cd59,7450525c7ba032a0,1,Heath Herring,2,-1,6.0,-3.0,6,2,18.0,6.0,1,-6,3.0,-18.0,2,-5,6.0,-15.0,1,-11,3.0,-33.0,2,-13,6.0,-39.0
65352762d807cd59,7450525c7ba032a0,2,Heath Herring,1,1,3.0,3.0,2,1,6.0,3.0,1,-2,3.0,-6.0,2,-1,6.0,-3.0,25,14,75.0,42.0,28,11,84.0,33.0
65352762d807cd59,7450525c7ba032a0,3,Heath Herring,0,-1,0.0,-3.0,4,2,12.0,6.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,26,19,78.0,57.0,34,24,102.0,72.0
50325e08203fedbd,d43a048a880efdff,1,Chris Leben,13,7,59.693877551020414,32.142857142857146,33,19,151.53061224489798,87.24489795918369,7,0,32.142857142857146,0.0,12,-7,55.102040816326536,-32.14285714285714,4,4,18.367346938775512,18.367346938775512,5,5,22.95918367346939,22.95918367346939
04476d021385a621,acff437707625fc7,1,Yushin Okami,6,-1,18.0,-3.0,26,7,78.0,21.0,8,3,24.0,9.0,8,2,24.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0
04476d021385a621,acff437707625fc7,2,Yushin Okami,9,4,45.0,20.0,21,4,105.0,20.0,3,1,15.0,5.0,3,1,15.0,5.0,0,0,0.0,0.0,0,0,0.0,0.0
029cd254fe02d4b8,a56607a451e4c70d,1,Chris Wilson,6,0,18.0,0.0,16,-3,48.0,-9.0,5,4,15.0,12.0,7,3,21.0,9.0,0,-1,0.0,-3.0,0,-2,0.0,-6.0
029cd254fe02d4b8,a56607a451e4c70d,2,Chris Wilson,1,0,3.0,0.0,5,-1,15.0,-3.0,1,1,3.0,3.0,1,1,3.0,3.0,0,-10,0.0,-30.0,0,-12,0.0,-36.0
029cd254fe02d4b8,a56607a451e4c70d,3,Chris Wilson,9,-5,27.0,-15.0,23,-2,69.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-7,0.0,-21.0,0,-8,0.0,-24.0
8b15591a73aa7eb0,3738e68d2261e60f,1,Andrei Arlovski,0,0,0.0,0.0,6,4,18.0,12.0,0,0,0.0,0.0,1,0,3.0,0.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
8b15591a73aa7eb0,3738e68d2261e60f,2,Andrei Arlovski,7,6,24.5136186770428,21.01167315175097,15,9,52.52918287937743,31.517509727626457,0,-1,0.0,-3.501945525291829,0,-1,0.0,-3.501945525291829,7,6,24.5136186770428,21.01167315175097,13,12,45.525291828793776,42.023346303501945
5182daf3d8726f6d,9583662df31d943f,1,Luigi Fioravanti,1,-3,3.0,-9.0,5,-9,15.0,-27.0,2,2,6.0,6.0,4,2,12.0,6.0,10,9,30.0,27.0,23,22,69.0,66.0
5182daf3d8726f6d,9583662df31d943f,2,Luigi Fioravanti,1,-1,3.0,-3.0,5,-1,15.0,-3.0,1,-3,3.0,-9.0,1,-6,3.0,-18.0,9,8,27.0,24.0,21,18,63.0,54.0
5182daf3d8726f6d,9583662df31d943f,3,Luigi Fioravanti,0,0,0.0,0.0,0,-2,0.0,-6.0,1,-2,3.0,-6.0,2,-1,6.0,-3.0,7,6,21.0,18.0,14,13,42.0,39.0
825aa322af15780a,dd37fd509af89f15,1,Josh Koscheck,14,1,42.0,3.0,39,1,117.0,3.0,2,-1,6.0,-3.0,5,1,15.0,3.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
825aa322af15780a,dd37fd509af89f15,2,Josh Koscheck,6,3,64.28571428571429,32.142857142857146,11,-5,117.85714285714288,-53.57142857142857,0,0,0.0,0.0,0,0,0.0,0.0,2,2,21.42857142857143,21.42857142857143,4,4,42.85714285714286,42.85714285714286
bcf49463525efbee,82e7929bf6c2b689,1,Diego Sanchez,0,0,0.0,0.0,1,1,3.1802120141342756,3.1802120141342756,0,-1,0.0,-3.1802120141342756,0,-1,0.0,-3.1802120141342756,24,24,76.3250883392226,76.3250883392226,49,49,155.8303886925795,155.8303886925795
d036a7aeab47cf8c,88c8f47241d90040,1,John Halverson,10,-6,30.0,-18.0,33,0,99.0,0.0,2,-2,6.0,-6.0,4,0,12.0,0.0,0,-3,0.0,-9.0,0,-5,0.0,-15.0
d036a7aeab47cf8c,88c8f47241d90040,2,John Halverson,0,-4,0.0,-12.0,4,-1,12.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,3,-21,9.0,-63.0,8,-31,24.0,-93.0
d036a7aeab47cf8c,88c8f47241d90040,3,John Halverson,18,12,54.0,36.0,40,15,120.0,45.0,11,6,33.0,18.0,13,6,39.0,18.0,0,-6,0.0,-18.0,0,-19,0.0,-57.0
fc6d1396755692b4,ee9d73f4fee9cbdd,1,Antonio Rodrigo,11,-7,33.0,-21.0,30,-15,90.0,-45.0,0,0,0.0,0.0,0,-2,0.0,-6.0,0,-9,0.0,-27.0,0,-14,0.0,-42.0
fc6d1396755692b4,ee9d73f4fee9cbdd,2,Antonio Rodrigo,14,-8,42.0,-24.0,34,-27,102.0,-81.0,1,0,3.0,0.0,1,0,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
fc6d1396755692b4,ee9d73f4fee9cbdd,3,Antonio Rodrigo,2,0,20.454545454545457,0.0,4,-2,40.909090909090914,-20.454545454545453,0,-1,0.0,-10.227272727272728,1,-1,10.227272727272728,-10.227272727272728,0,0,0.0,0.0,0,0,0.0,0.0
f0b42c9e55025ad3,513c6f1715e547a8,1,Brock Lesnar,1,-1,10.0,-10.0,1,-2,10.0,-20.0,0,0,0.0,0.0,0,0,0.0,0.0,15,15,150.0,150.0,23,23,230.0,230.0
8f560a1fa19c122a,a8e6a69796280f17,1,Nate Marquardt,2,2,6.0,6.0,3,2,9.0,6.0,9,8,27.0,24.0,9,7,27.0,21.0,10,8,30.0,24.0,16,13,48.0,39.0
8f560a1fa19c122a,a8e6a69796280f17,2,Nate Marquardt,1,0,9.278350515463918,0.0,1,-2,9.278350515463918,-18.556701030927833,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-9.278350515463918,1,-1,9.278350515463918,-9.278350515463918
96828ec042f211bf,91186547a7f3f758,1,Ricardo Almeida,3,2,39.705882352941174,26.470588235294116,5,-5,66.17647058823529,-66.17647058823529,0,0,0.0,0.0,0,0,0.0,0.0,1,0,13.235294117647058,0.0,1,0,13.235294117647058,0.0
dd47c3359dc1b7d0,75e5fec9f72910ef,1,Gleison Tibau,5,-21,15.0,-63.0,32,-12,96.0,-36.0,1,-5,3.0,-15.0,1,-5,3.0,-15.0,3,3,9.0,9.0,3,3,9.0,9.0
dd47c3359dc1b7d0,75e5fec9f72910ef,2,Gleison Tibau,7,-7,21.0,-21.0,35,-11,105.0,-33.0,1,-1,3.0,-3.0,1,-1,3.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
dd47c3359dc1b7d0,75e5fec9f72910ef,3,Gleison Tibau,2,-9,6.0,-27.0,17,-3,51.0,-9.0,1,0,3.0,0.0,1,0,3.0,0.0,3,3,9.0,9.0,3,3,9.0,9.0
bb6eacc986791dcd,a6959da32f0e6b5d,1,Kyle Bradley,0,-6,0.0,-163.63636363636363,3,-7,81.81818181818181,-190.90909090909093,0,-3,0.0,-81.81818181818181,0,-3,0.0,-81.81818181818181,0,-3,0.0,-81.81818181818181,0,-4,0.0,-109.0909090909091
d9a8d19107d2bd9e,c80095f6092271a7,1,Tim Boetsch,20,13,61.64383561643836,40.06849315068493,34,3,104.79452054794521,9.246575342465746,18,18,55.47945205479452,55.47945205479452,22,22,67.8082191780822,67.8082191780822,4,4,12.328767123287673,12.328767123287673,4,4,12.328767123287673,12.328767123287673
7929542a0003799f,6a92caba39b64752,1,Terry Martin,0,-2,0.0,-6.0,9,1,27.0,3.0,21,9,63.0,27.0,22,7,66.0,21.0,0,0,0.0,0.0,0,0,0.0,0.0
7929542a0003799f,6a92caba39b64752,2,Terry Martin,4,4,12.0,12.0,16,4,48.0,12.0,11,-4,33.0,-12.0,12,-5,36.0,-15.0,0,0,0.0,0.0,0,0,0.0,0.0
7929542a0003799f,6a92caba39b64752,3,Terry Martin,3,0,9.0,0.0,15,-10,45.0,-30.0,11,3,33.0,9.0,11,-1,33.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
